dt,Hr,Entry Fee,Seats,Rake Percent,Rake,Users,Wager
"July 16, 2018",21,3000,6,10.00%,27000,39,261000
"July 16, 2018",21,5000,2,8.00%,4800,12,60000
"July 16, 2018",21,10000,2,6.00%,21600,24,360000
"July 16, 2018",22,10,2,15.00%,180,78,1200
"July 16, 2018",22,10,6,15.00%,1620,669,10050
"July 16, 2018",22,25,2,15.00%,294,48,1950
"July 16, 2018",22,25,6,15.00%,3039,501,18525
"July 16, 2018",22,50,2,15.00%,225,21,1500
"July 16, 2018",22,50,6,15.00%,3714,321,22350
"July 16, 2018",22,100,2,15.00%,540,15,3600
"July 16, 2018",22,100,6,15.00%,11475,420,69000
"July 16, 2018",22,250,6,15.00%,11475,162,72000
"July 16, 2018",22,500,6,12.00%,8100,81,64500
"July 16, 2018",22,1000,6,10.00%,30600,150,288000
"July 16, 2018",22,2000,2,10.00%,1200,6,12000
"July 16, 2018",22,3000,2,10.00%,1800,6,18000
"July 16, 2018",22,3000,6,10.00%,29700,45,288000
"July 16, 2018",22,5000,2,8.00%,7200,12,90000
"July 16, 2018",22,10000,2,6.00%,32400,18,540000
"July 16, 2018",23,10,2,15.00%,153,57,1020
"July 16, 2018",23,10,6,15.00%,1278,528,7920
"July 16, 2018",23,25,2,15.00%,384,54,2550
"July 16, 2018",23,25,6,15.00%,3387,519,20775
"July 16, 2018",23,50,2,15.00%,135,15,900
"July 16, 2018",23,50,6,15.00%,3849,303,24150
"July 16, 2018",23,100,2,15.00%,180,12,1200
"July 16, 2018",23,100,6,15.00%,10035,357,61500
"July 16, 2018",23,250,6,15.00%,13839,204,87750
"July 16, 2018",23,500,6,12.00%,9180,90,69000
"July 16, 2018",23,1000,6,10.00%,49200,189,447000
"July 16, 2018",23,3000,6,10.00%,29700,48,270000
"July 16, 2018",23,5000,2,8.00%,7200,12,90000
"July 16, 2018",23,10000,2,6.00%,54000,21,900000
"July 17, 2018",0,10,2,15.00%,90,21,600
"July 17, 2018",0,10,6,15.00%,819,315,5100
"July 17, 2018",0,25,2,15.00%,225,33,1500
"July 17, 2018",0,25,6,15.00%,2238,333,13650
"July 17, 2018",0,50,2,15.00%,315,12,2100
"July 17, 2018",0,50,6,15.00%,2430,195,15150
"July 17, 2018",0,100,2,15.00%,540,15,3600
"July 17, 2018",0,100,6,15.00%,8055,291,51300
"July 17, 2018",0,250,6,15.00%,11250,147,68250
"July 17, 2018",0,500,6,12.00%,5760,48,48000
"July 17, 2018",0,1000,6,10.00%,42000,153,384000
"July 17, 2018",0,2000,2,10.00%,2400,6,24000
"July 17, 2018",0,3000,6,10.00%,21600,33,189000
"July 17, 2018",0,10000,2,6.00%,39600,18,660000
"July 17, 2018",1,10,2,15.00%,45,18,300
"July 17, 2018",1,10,6,15.00%,567,213,3570
"July 17, 2018",1,25,2,15.00%,159,27,1050
"July 17, 2018",1,25,6,15.00%,957,162,6150
"July 17, 2018",1,50,2,15.00%,45,6,300
"July 17, 2018",1,50,6,15.00%,2025,165,12750
"July 17, 2018",1,100,6,15.00%,6345,228,39600
"July 17, 2018",1,250,6,15.00%,6414,105,40500
"July 17, 2018",1,500,2,12.00%,360,6,3000
"July 17, 2018",1,500,6,12.00%,1980,27,16500
"July 17, 2018",1,1000,6,10.00%,25200,93,240000
"July 17, 2018",1,2000,2,10.00%,3600,9,36000
"July 17, 2018",1,3000,6,10.00%,29700,33,270000
"July 17, 2018",1,5000,2,8.00%,12000,21,150000
"July 17, 2018",1,10000,2,6.00%,32400,18,540000
"July 17, 2018",2,10,6,15.00%,411,159,2490
"July 17, 2018",2,25,6,15.00%,867,141,5475
"July 17, 2018",2,50,6,15.00%,540,48,3450
"July 17, 2018",2,100,6,15.00%,4770,147,29100
"July 17, 2018",2,250,6,15.00%,3150,48,21000
"July 17, 2018",2,1000,2,10.00%,1200,9,12000
"July 17, 2018",2,1000,6,10.00%,20700,78,192000
"July 17, 2018",2,2000,2,10.00%,1200,6,12000
"July 17, 2018",2,3000,6,10.00%,26100,27,261000
"July 17, 2018",2,5000,2,8.00%,2400,6,30000
"July 17, 2018",2,10000,2,6.00%,43200,15,720000
"July 17, 2018",3,10,6,15.00%,90,45,540
"July 17, 2018",3,25,6,15.00%,618,87,3750
"July 17, 2018",3,50,6,15.00%,270,30,1800
"July 17, 2018",3,100,6,15.00%,2790,81,17700
"July 17, 2018",3,250,6,15.00%,675,9,4500
"July 17, 2018",3,500,6,12.00%,360,6,3000
"July 17, 2018",3,1000,6,10.00%,12300,36,102000
"July 17, 2018",3,3000,6,10.00%,21600,21,216000
"July 17, 2018",3,5000,2,8.00%,4800,6,60000
"July 17, 2018",3,10000,2,6.00%,32400,15,540000
"July 17, 2018",4,10,6,15.00%,33,12,210
"July 17, 2018",4,25,2,15.00%,24,6,150
"July 17, 2018",4,25,6,15.00%,225,33,1500
"July 17, 2018",4,50,2,15.00%,225,12,1500
"July 17, 2018",4,50,6,15.00%,315,30,1800
"July 17, 2018",4,100,6,15.00%,1080,33,6600
"July 17, 2018",4,250,6,15.00%,675,12,4500
"July 17, 2018",4,500,6,12.00%,360,6,3000
"July 17, 2018",4,1000,6,10.00%,7200,21,72000
"July 17, 2018",4,5000,2,8.00%,7200,9,90000
"July 17, 2018",4,10000,2,6.00%,21600,12,360000
"July 17, 2018",5,10,2,15.00%,9,6,60
"July 17, 2018",5,10,6,15.00%,96,42,600
"July 17, 2018",5,25,6,15.00%,270,54,1800
"July 17, 2018",5,50,2,15.00%,270,12,1800
"July 17, 2018",5,50,6,15.00%,405,42,2700
"July 17, 2018",5,100,6,15.00%,495,21,3300
"July 17, 2018",5,250,6,15.00%,900,9,4500
"July 17, 2018",5,10000,2,6.00%,28800,12,480000
"July 17, 2018",6,10,6,15.00%,333,132,2130
"July 17, 2018",6,25,2,15.00%,24,6,150
"July 17, 2018",6,25,6,15.00%,687,93,3975
"July 17, 2018",6,50,6,15.00%,90,9,600
"July 17, 2018",6,100,2,15.00%,90,6,600
"July 17, 2018",6,100,6,15.00%,1800,66,10800
"July 17, 2018",6,250,6,15.00%,225,6,1500
"July 17, 2018",6,1000,6,10.00%,1800,6,18000
"July 17, 2018",6,10000,2,6.00%,36000,21,600000
"July 17, 2018",7,10,2,15.00%,36,24,240
"July 17, 2018",7,10,6,15.00%,459,216,2970
"July 17, 2018",7,25,2,15.00%,45,9,300
"July 17, 2018",7,25,6,15.00%,912,144,5550
"July 17, 2018",7,50,6,15.00%,270,30,1800
"July 17, 2018",7,100,2,15.00%,90,6,600
"July 17, 2018",7,100,6,15.00%,2070,90,11700
"July 17, 2018",7,250,6,15.00%,2700,45,18000
"July 17, 2018",7,1000,6,10.00%,8700,33,78000
"July 17, 2018",7,2000,2,10.00%,2400,6,24000
"July 17, 2018",7,10000,2,6.00%,7200,6,120000
"July 17, 2018",8,10,2,15.00%,18,12,120
"July 17, 2018",8,10,6,15.00%,681,291,4260
"July 17, 2018",8,25,2,15.00%,45,12,300
"July 17, 2018",8,25,6,15.00%,1149,189,6825
"July 17, 2018",8,50,6,15.00%,654,66,4350
"July 17, 2018",8,100,6,15.00%,3150,120,19800
"July 17, 2018",8,250,6,15.00%,4389,57,26250
"July 17, 2018",8,1000,6,10.00%,9300,48,87000
"July 17, 2018",8,2000,2,10.00%,3600,12,36000
"July 17, 2018",8,10000,2,6.00%,21600,9,360000
"July 17, 2018",9,10,2,15.00%,27,18,180
"July 17, 2018",9,10,6,15.00%,783,363,4860
"July 17, 2018",9,25,2,15.00%,225,45,1500
"July 17, 2018",9,25,6,15.00%,1317,231,8025
"July 17, 2018",9,50,2,15.00%,135,15,900
"July 17, 2018",9,50,6,15.00%,1800,159,11400
"July 17, 2018",9,100,6,15.00%,4725,177,27600
"July 17, 2018",9,250,6,15.00%,1464,36,9750
"July 17, 2018",9,500,6,12.00%,1800,27,15000
"July 17, 2018",9,1000,6,10.00%,16200,81,144000
"July 17, 2018",9,2000,2,10.00%,2400,9,24000
"July 17, 2018",9,3000,6,10.00%,9900,12,99000
"July 17, 2018",9,5000,2,8.00%,2400,6,30000
"July 17, 2018",9,10000,2,6.00%,36000,21,600000
"July 17, 2018",10,10,2,15.00%,87,39,570
"July 17, 2018",10,10,6,15.00%,915,399,5700
"July 17, 2018",10,25,2,15.00%,135,24,900
"July 17, 2018",10,25,6,15.00%,1428,240,8850
"July 17, 2018",10,50,2,15.00%,90,9,600
"July 17, 2018",10,50,6,15.00%,1620,141,10350
"July 17, 2018",10,100,6,15.00%,7875,279,48000
"July 17, 2018",10,250,6,15.00%,5739,99,37500
"July 17, 2018",10,500,6,12.00%,360,6,3000
"July 17, 2018",10,1000,6,10.00%,16500,69,153000
"July 17, 2018",10,2000,2,10.00%,3600,9,36000
"July 17, 2018",10,5000,2,8.00%,2400,6,30000
"July 17, 2018",10,10000,2,6.00%,14400,21,240000
"July 17, 2018",11,10,2,15.00%,54,33,360
"July 17, 2018",11,10,6,15.00%,1167,465,7200
"July 17, 2018",11,25,2,15.00%,159,30,1050
"July 17, 2018",11,25,6,15.00%,2274,369,14175
"July 17, 2018",11,50,2,15.00%,45,6,300
"July 17, 2018",11,50,6,15.00%,2295,171,13500
"July 17, 2018",11,100,2,15.00%,90,6,600
"July 17, 2018",11,100,6,15.00%,6705,249,40800
"July 17, 2018",11,250,6,15.00%,6864,102,42750
"July 17, 2018",11,500,6,12.00%,3420,39,27000
"July 17, 2018",11,1000,6,10.00%,18600,90,183000
"July 17, 2018",11,2000,2,10.00%,2400,12,24000
"July 17, 2018",11,10000,2,6.00%,32400,18,540000
"July 17, 2018",12,10,2,15.00%,162,69,1080
"July 17, 2018",12,10,6,15.00%,1170,471,7230
"July 17, 2018",12,25,2,15.00%,225,39,1500
"July 17, 2018",12,25,6,15.00%,2274,384,14475
"July 17, 2018",12,50,2,15.00%,45,6,300
"July 17, 2018",12,50,6,15.00%,2160,174,13650
"July 17, 2018",12,100,6,15.00%,9450,315,58200
"July 17, 2018",12,250,6,15.00%,6414,117,39750
"July 17, 2018",12,500,6,12.00%,9000,69,67500
"July 17, 2018",12,1000,6,10.00%,24000,96,219000
"July 17, 2018",12,2000,2,10.00%,3600,9,36000
"July 17, 2018",12,3000,6,10.00%,16200,27,162000
"July 17, 2018",12,10000,2,6.00%,21600,12,360000
"July 17, 2018",13,10,2,15.00%,189,69,1260
"July 17, 2018",13,10,6,15.00%,1194,534,7500
"July 17, 2018",13,25,2,15.00%,225,42,1500
"July 17, 2018",13,25,6,15.00%,2544,447,16200
"July 17, 2018",13,50,2,15.00%,180,21,1200
"July 17, 2018",13,50,6,15.00%,2295,207,14400
"July 17, 2018",13,100,2,15.00%,270,12,1800
"July 17, 2018",13,100,6,15.00%,8145,309,50100
"July 17, 2018",13,250,6,15.00%,7989,132,52500
"July 17, 2018",13,500,6,12.00%,6480,60,51000
"July 17, 2018",13,1000,6,10.00%,22800,111,201000
"July 17, 2018",13,2000,2,10.00%,1200,6,12000
"July 17, 2018",13,3000,2,10.00%,1800,6,18000
"July 17, 2018",13,3000,6,10.00%,16200,21,162000
"July 17, 2018",13,10000,2,6.00%,7200,9,120000
"July 17, 2018",14,10,2,15.00%,171,81,1140
"July 17, 2018",14,10,6,15.00%,1188,474,6990
"July 17, 2018",14,25,2,15.00%,384,60,2550
"July 17, 2018",14,25,6,15.00%,2409,405,15300
"July 17, 2018",14,50,2,15.00%,45,6,300
"July 17, 2018",14,50,6,15.00%,2790,252,17850
"July 17, 2018",14,100,2,15.00%,540,18,3600
"July 17, 2018",14,100,6,15.00%,10395,327,63000
"July 17, 2018",14,250,6,15.00%,7425,108,48000
"July 17, 2018",14,500,6,12.00%,7380,72,57000
"July 17, 2018",14,1000,6,10.00%,38700,174,345000
"July 17, 2018",14,3000,2,10.00%,1800,6,18000
"July 17, 2018",14,3000,6,10.00%,24300,45,234000
"July 17, 2018",14,10000,2,6.00%,18000,12,300000
"July 17, 2018",15,10,2,15.00%,189,81,1260
"July 17, 2018",15,10,6,15.00%,1167,516,7410
"July 17, 2018",15,25,2,15.00%,315,51,2100
"July 17, 2018",15,25,6,15.00%,2700,423,16800
"July 17, 2018",15,50,6,15.00%,1914,165,12150
"July 17, 2018",15,100,2,15.00%,180,9,1200
"July 17, 2018",15,100,6,15.00%,10710,336,65700
"July 17, 2018",15,250,6,15.00%,12039,165,78000
"July 17, 2018",15,500,6,12.00%,3960,42,33000
"July 17, 2018",15,1000,6,10.00%,39000,165,384000
"July 17, 2018",15,3000,2,10.00%,3600,9,36000
"July 17, 2018",15,3000,6,10.00%,20700,27,207000
"July 17, 2018",15,10000,2,6.00%,14400,12,240000
"July 17, 2018",16,10,2,15.00%,117,60,780
"July 17, 2018",16,10,6,15.00%,1239,504,7770
"July 17, 2018",16,25,2,15.00%,540,75,3600
"July 17, 2018",16,25,6,15.00%,2319,390,14625
"July 17, 2018",16,50,6,15.00%,2184,186,13200
"July 17, 2018",16,100,2,15.00%,90,6,600
"July 17, 2018",16,100,6,15.00%,10215,330,63300
"July 17, 2018",16,250,6,15.00%,10914,147,65250
"July 17, 2018",16,500,6,12.00%,3420,45,25500
"July 17, 2018",16,1000,6,10.00%,31500,117,285000
"July 17, 2018",16,3000,6,10.00%,19800,27,198000
"July 17, 2018",16,10000,2,6.00%,18000,15,300000
"July 17, 2018",17,10,2,15.00%,171,60,1140
"July 17, 2018",17,10,6,15.00%,1053,453,6690
"July 17, 2018",17,25,2,15.00%,315,45,2100
"July 17, 2018",17,25,6,15.00%,2319,381,14550
"July 17, 2018",17,50,2,15.00%,45,6,300
"July 17, 2018",17,50,6,15.00%,1779,159,11250
"July 17, 2018",17,100,2,15.00%,90,6,600
"July 17, 2018",17,100,6,15.00%,8100,282,47100
"July 17, 2018",17,250,6,15.00%,13614,159,80250
"July 17, 2018",17,500,6,12.00%,4500,63,37500
"July 17, 2018",17,1000,6,10.00%,28200,138,270000
"July 17, 2018",17,2000,2,10.00%,1200,6,12000
"July 17, 2018",17,3000,6,10.00%,12600,15,126000
"July 17, 2018",17,10000,2,6.00%,3600,6,60000
"July 17, 2018",18,10,2,15.00%,171,57,1140
"July 17, 2018",18,10,6,15.00%,1023,432,6450
"July 17, 2018",18,25,2,15.00%,249,39,1650
"July 17, 2018",18,25,6,15.00%,2070,330,12675
"July 17, 2018",18,50,2,15.00%,135,9,900
"July 17, 2018",18,50,6,15.00%,1755,171,10650
"July 17, 2018",18,100,6,15.00%,8820,333,54300
"July 17, 2018",18,250,6,15.00%,12600,165,74250
"July 17, 2018",18,500,6,12.00%,7020,54,52500
"July 17, 2018",18,1000,6,10.00%,27600,120,264000
"July 17, 2018",18,2000,2,10.00%,2400,6,24000
"July 17, 2018",18,3000,6,10.00%,9000,18,90000
"July 17, 2018",18,5000,2,8.00%,4800,12,60000
"July 17, 2018",19,10,2,15.00%,63,36,420
"July 17, 2018",19,10,6,15.00%,990,471,6330
"July 17, 2018",19,25,2,15.00%,519,54,3450
"July 17, 2018",19,25,6,15.00%,1878,327,11625
"July 17, 2018",19,50,2,15.00%,135,15,900
"July 17, 2018",19,50,6,15.00%,2835,246,17550
"July 17, 2018",19,100,6,15.00%,7380,300,45600
"July 17, 2018",19,250,6,15.00%,9225,147,60000
"July 17, 2018",19,500,6,12.00%,5580,63,43500
"July 17, 2018",19,1000,6,10.00%,30300,126,279000
"July 17, 2018",19,2000,2,10.00%,1200,6,12000
"July 17, 2018",19,3000,6,10.00%,27900,45,261000
"July 17, 2018",19,5000,2,8.00%,2400,6,30000
"July 17, 2018",19,10000,2,6.00%,21600,15,360000
"July 17, 2018",20,10,2,15.00%,108,51,720
"July 17, 2018",20,10,6,15.00%,1410,636,8970
"July 17, 2018",20,25,2,15.00%,90,24,600
"July 17, 2018",20,25,6,15.00%,2544,426,15750
"July 17, 2018",20,50,6,15.00%,2520,240,16200
"July 17, 2018",20,100,6,15.00%,8280,333,50400
"July 17, 2018",20,250,6,15.00%,10125,153,65250
"July 17, 2018",20,500,6,12.00%,3420,39,25500
"July 17, 2018",20,1000,6,10.00%,36900,144,363000
"July 17, 2018",20,2000,2,10.00%,2400,9,24000
"July 17, 2018",20,3000,6,10.00%,32400,42,270000
"July 17, 2018",20,5000,2,8.00%,2400,6,30000
"July 17, 2018",20,10000,2,6.00%,25200,12,420000
"July 17, 2018",21,10,2,15.00%,162,81,1080
"July 17, 2018",21,10,6,15.00%,1467,600,9090
"July 17, 2018",21,25,2,15.00%,270,42,1800
"July 17, 2018",21,25,6,15.00%,3084,522,19125
"July 17, 2018",21,50,2,15.00%,45,6,300
"July 17, 2018",21,50,6,15.00%,3600,315,23250
"July 17, 2018",21,100,2,15.00%,90,6,600
"July 17, 2018",21,100,6,15.00%,8730,360,54900
"July 17, 2018",21,250,6,15.00%,11814,177,72750
"July 17, 2018",21,500,6,12.00%,2700,27,22500
"July 17, 2018",21,1000,2,10.00%,600,6,6000
"July 17, 2018",21,1000,6,10.00%,31200,153,300000
"July 17, 2018",21,3000,6,10.00%,32400,39,279000
"July 17, 2018",21,5000,2,8.00%,4800,12,60000
"July 17, 2018",21,10000,2,6.00%,28800,18,480000
"July 17, 2018",22,10,2,15.00%,162,72,1080
"July 17, 2018",22,10,6,15.00%,1557,642,9750
"July 17, 2018",22,25,2,15.00%,384,63,2550
"July 17, 2018",22,25,6,15.00%,3015,489,19125
"July 17, 2018",22,50,2,15.00%,270,27,1800
"July 17, 2018",22,50,6,15.00%,3894,318,24150
"July 17, 2018",22,100,6,15.00%,11070,423,68700
"July 17, 2018",22,250,6,15.00%,16314,234,100500
"July 17, 2018",22,500,6,12.00%,11340,102,93000
"July 17, 2018",22,1000,6,10.00%,43200,180,390000
"July 17, 2018",22,2000,2,10.00%,1200,6,12000
"July 17, 2018",22,3000,6,10.00%,32400,51,297000
"July 17, 2018",22,5000,2,8.00%,2400,6,30000
"July 17, 2018",22,10000,2,6.00%,14400,15,240000
"July 17, 2018",23,10,2,15.00%,126,48,840
"July 17, 2018",23,10,6,15.00%,1260,477,7770
"July 17, 2018",23,25,2,15.00%,474,72,3150
"July 17, 2018",23,25,6,15.00%,3174,507,20175
"July 17, 2018",23,50,2,15.00%,135,18,900
"July 17, 2018",23,50,6,15.00%,4029,330,24900
"July 17, 2018",23,100,2,15.00%,90,6,600
"July 17, 2018",23,100,6,15.00%,10575,384,65400
"July 17, 2018",23,250,6,15.00%,16200,237,100500
"July 17, 2018",23,500,6,12.00%,10260,108,78000
"July 17, 2018",23,1000,2,10.00%,1800,9,18000
"July 17, 2018",23,1000,6,10.00%,47100,168,429000
"July 17, 2018",23,2000,2,10.00%,2400,12,24000
"July 17, 2018",23,3000,2,10.00%,7200,9,72000
"July 17, 2018",23,3000,6,10.00%,22500,39,225000
"July 17, 2018",23,10000,2,6.00%,25200,12,420000
"July 18, 2018",0,10,2,15.00%,153,57,1020
"July 18, 2018",0,10,6,15.00%,909,339,5760
"July 18, 2018",0,25,2,15.00%,159,36,1050
"July 18, 2018",0,25,6,15.00%,2319,375,14775
"July 18, 2018",0,50,2,15.00%,225,18,1500
"July 18, 2018",0,50,6,15.00%,2229,201,13800
"July 18, 2018",0,100,2,15.00%,90,6,600
"July 18, 2018",0,100,6,15.00%,8730,273,54300
"July 18, 2018",0,250,6,15.00%,11700,165,69750
"July 18, 2018",0,500,2,12.00%,360,6,3000
"July 18, 2018",0,500,6,12.00%,11160,105,79500
"July 18, 2018",0,1000,2,10.00%,1200,12,12000
"July 18, 2018",0,1000,6,10.00%,37500,126,345000
"July 18, 2018",0,2000,2,10.00%,1200,6,12000
"July 18, 2018",0,3000,2,10.00%,5400,6,54000
"July 18, 2018",0,3000,6,10.00%,15300,21,153000
"July 18, 2018",0,5000,2,8.00%,2400,6,30000
"July 18, 2018",0,10000,2,6.00%,32400,15,540000
"July 18, 2018",1,10,2,15.00%,18,12,120
"July 18, 2018",1,10,6,15.00%,648,258,3930
"July 18, 2018",1,25,2,15.00%,135,15,900
"July 18, 2018",1,25,6,15.00%,1284,177,7500
"July 18, 2018",1,50,6,15.00%,1059,114,6600
"July 18, 2018",1,100,2,15.00%,180,12,1200
"July 18, 2018",1,100,6,15.00%,7290,270,47100
"July 18, 2018",1,250,6,15.00%,4275,90,28500
"July 18, 2018",1,500,6,12.00%,7920,66,57000
"July 18, 2018",1,1000,2,10.00%,1200,12,12000
"July 18, 2018",1,1000,6,10.00%,27000,111,246000
"July 18, 2018",1,2000,2,10.00%,1200,6,12000
"July 18, 2018",1,3000,6,10.00%,17100,24,171000
"July 18, 2018",1,5000,2,8.00%,2400,6,30000
"July 18, 2018",1,10000,2,6.00%,57600,24,960000
"July 18, 2018",2,10,2,15.00%,9,6,60
"July 18, 2018",2,10,6,15.00%,402,171,2520
"July 18, 2018",2,25,2,15.00%,45,6,300
"July 18, 2018",2,25,6,15.00%,945,144,5775
"July 18, 2018",2,50,6,15.00%,720,72,4800
"July 18, 2018",2,100,6,15.00%,3555,126,21900
"July 18, 2018",2,250,6,15.00%,2925,60,19500
"July 18, 2018",2,500,6,12.00%,6840,51,54000
"July 18, 2018",2,1000,6,10.00%,17100,57,153000
"July 18, 2018",2,3000,6,10.00%,18900,24,171000
"July 18, 2018",2,10000,2,6.00%,46800,18,780000
"July 18, 2018",3,10,6,15.00%,168,81,1080
"July 18, 2018",3,25,6,15.00%,438,72,2775
"July 18, 2018",3,50,6,15.00%,585,48,3450
"July 18, 2018",3,100,6,15.00%,1305,42,8400
"July 18, 2018",3,250,6,15.00%,1575,27,9750
"July 18, 2018",3,500,6,12.00%,3600,24,27000
"July 18, 2018",3,1000,6,10.00%,5100,24,51000
"July 18, 2018",3,3000,6,10.00%,26100,24,234000
"July 18, 2018",3,10000,2,6.00%,18000,12,300000
"July 18, 2018",4,10,6,15.00%,153,45,930
"July 18, 2018",4,25,2,15.00%,45,12,300
"July 18, 2018",4,25,6,15.00%,24,6,150
"July 18, 2018",4,50,2,15.00%,180,15,1200
"July 18, 2018",4,50,6,15.00%,249,21,1650
"July 18, 2018",4,100,2,15.00%,90,6,600
"July 18, 2018",4,100,6,15.00%,1035,33,6900
"July 18, 2018",4,500,6,12.00%,720,12,6000
"July 18, 2018",4,1000,6,10.00%,2100,9,21000
"July 18, 2018",4,3000,6,10.00%,14400,18,144000
"July 18, 2018",4,10000,2,6.00%,14400,12,240000
"July 18, 2018",5,10,6,15.00%,123,48,780
"July 18, 2018",5,25,6,15.00%,294,42,1950
"July 18, 2018",5,50,2,15.00%,90,9,600
"July 18, 2018",5,50,6,15.00%,45,6,300
"July 18, 2018",5,100,2,15.00%,270,6,1800
"July 18, 2018",5,100,6,15.00%,1350,30,7500
"July 18, 2018",5,1000,6,10.00%,2700,18,18000
"July 18, 2018",5,3000,6,10.00%,2700,9,27000
"July 18, 2018",5,5000,2,8.00%,2400,6,30000
"July 18, 2018",6,10,6,15.00%,222,105,1410
"July 18, 2018",6,25,6,15.00%,552,99,3675
"July 18, 2018",6,50,6,15.00%,180,21,1200
"July 18, 2018",6,100,2,15.00%,540,15,3600
"July 18, 2018",6,100,6,15.00%,585,30,3900
"July 18, 2018",6,250,6,15.00%,1689,24,11250
"July 18, 2018",6,500,6,12.00%,360,6,3000
"July 18, 2018",6,1000,6,10.00%,600,6,6000
"July 18, 2018",7,10,2,15.00%,63,27,420
"July 18, 2018",7,10,6,15.00%,369,171,2400
"July 18, 2018",7,25,2,15.00%,24,6,150
"July 18, 2018",7,25,6,15.00%,1092,183,6975
"July 18, 2018",7,50,2,15.00%,45,6,300
"July 18, 2018",7,50,6,15.00%,405,39,2400
"July 18, 2018",7,100,6,15.00%,1980,87,13200
"July 18, 2018",7,250,6,15.00%,2475,33,16500
"July 18, 2018",7,500,6,12.00%,360,6,3000
"July 18, 2018",7,1000,6,10.00%,2400,12,24000
"July 18, 2018",8,10,2,15.00%,108,48,720
"July 18, 2018",8,10,6,15.00%,630,276,3900
"July 18, 2018",8,25,2,15.00%,225,15,1500
"July 18, 2018",8,25,6,15.00%,1002,177,6300
"July 18, 2018",8,50,2,15.00%,180,15,1200
"July 18, 2018",8,50,6,15.00%,1350,126,8700
"July 18, 2018",8,100,6,15.00%,3690,126,22500
"July 18, 2018",8,250,6,15.00%,3039,51,19500
"July 18, 2018",8,500,6,12.00%,1080,15,9000
"July 18, 2018",8,1000,6,10.00%,8700,27,87000
"July 18, 2018",8,2000,2,10.00%,2400,12,24000
"July 18, 2018",8,10000,2,6.00%,14400,9,240000
"July 18, 2018",9,10,2,15.00%,108,42,720
"July 18, 2018",9,10,6,15.00%,834,336,5280
"July 18, 2018",9,25,2,15.00%,90,24,600
"July 18, 2018",9,25,6,15.00%,1530,237,9675
"July 18, 2018",9,50,2,15.00%,135,9,900
"July 18, 2018",9,50,6,15.00%,1395,141,9300
"July 18, 2018",9,100,6,15.00%,5445,207,34200
"July 18, 2018",9,250,6,15.00%,2925,63,19500
"July 18, 2018",9,500,6,12.00%,1440,21,12000
"July 18, 2018",9,1000,6,10.00%,12600,63,117000
"July 18, 2018",9,3000,6,10.00%,6300,12,63000
"July 18, 2018",9,10000,2,6.00%,3600,6,60000
"July 18, 2018",10,10,2,15.00%,69,30,450
"July 18, 2018",10,10,6,15.00%,1116,459,6870
"July 18, 2018",10,25,2,15.00%,159,27,1050
"July 18, 2018",10,25,6,15.00%,1440,261,9075
"July 18, 2018",10,50,2,15.00%,315,24,2100
"July 18, 2018",10,50,6,15.00%,2610,216,15750
"July 18, 2018",10,100,6,15.00%,5850,246,36000
"July 18, 2018",10,250,6,15.00%,5739,102,35250
"July 18, 2018",10,500,6,12.00%,1080,15,9000
"July 18, 2018",10,1000,6,10.00%,18600,72,174000
"July 18, 2018",10,3000,6,10.00%,4500,9,45000
"July 18, 2018",11,10,2,15.00%,123,48,810
"July 18, 2018",11,10,6,15.00%,1098,480,6930
"July 18, 2018",11,25,2,15.00%,180,24,1200
"July 18, 2018",11,25,6,15.00%,2442,360,15300
"July 18, 2018",11,50,2,15.00%,225,15,1500
"July 18, 2018",11,50,6,15.00%,2274,183,14250
"July 18, 2018",11,100,2,15.00%,180,9,1200
"July 18, 2018",11,100,6,15.00%,6840,285,42000
"July 18, 2018",11,250,6,15.00%,11139,144,69000
"July 18, 2018",11,500,6,12.00%,3780,39,27000
"July 18, 2018",11,1000,6,10.00%,18900,90,183000
"July 18, 2018",11,3000,2,10.00%,1800,6,18000
"July 18, 2018",11,3000,6,10.00%,29700,36,297000
"July 18, 2018",11,5000,2,8.00%,2400,6,30000
